iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CZE,Europe,Czechia,2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-01,3.0,3.0,,,,,0.28,0.28,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-02,3.0,0.0,,,,,0.28,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-03,5.0,2.0,,,,,0.467,0.187,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-04,8.0,3.0,,,,,0.747,0.28,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-05,12.0,4.0,,,,,1.121,0.374,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-06,18.0,6.0,2.571,,,0.0,1.681,0.56,0.24,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-07,19.0,1.0,2.714,,,0.0,1.774,0.093,0.253,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-08,31.0,12.0,4.0,,,0.0,2.895,1.121,0.374,,,0.0,,0.0,0.0,0.0,0.0,,,29.041,2.712,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-09,31.0,0.0,4.0,,,0.0,2.895,0.0,0.374,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.44,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-10,41.0,10.0,5.143,,,0.0,3.829,0.934,0.48,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,25.0,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-11,91.0,50.0,11.857,,,0.0,8.498,4.669,1.107,,,0.0,,0.0,0.0,2.0,0.187,,,,,,,,,,,,,,,,,,,,,,,47.22,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-12,94.0,3.0,11.714,,,0.0,8.778,0.28,1.094,,,0.0,,0.0,0.0,3.0,0.28,,,,,,,,,,,,,,,,,,,,,,,50.0,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-13,141.0,47.0,17.571,,,0.0,13.167,4.389,1.641,,,0.0,,0.0,0.0,4.0,0.374,,,,,,,,,,,,,,,,,,,,,,,57.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-14,189.0,48.0,24.286,,,0.0,17.649,4.482,2.268,,,0.0,2.31,0.0,0.0,4.0,0.374,,,,,,,,,,,,,,,,,,,,,,,61.11,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-15,253.0,64.0,31.714,,,0.0,23.625,5.976,2.961,,,0.0,2.31,0.0,0.0,6.0,0.56,,,8.011,0.748,,,,,,,,,,,,,,,,,,,68.52,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-16,298.0,45.0,38.143,,,0.0,27.827,4.202,3.562,,,0.0,2.29,2.0,0.187,19.0,1.774,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-17,396.0,98.0,50.714,,,0.0,36.978,9.151,4.736,,,0.0,2.31,5.0,0.467,49.0,4.576,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-18,464.0,68.0,53.286,,,0.0,43.328,6.35,4.976,,,0.0,2.29,6.0,0.56,50.0,4.669,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-19,694.0,230.0,85.714,,,0.0,64.805,21.477,8.004,,,0.0,2.31,6.0,0.56,55.0,5.136,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-20,833.0,139.0,98.857,,,0.0,77.785,12.98,9.231,,,0.0,2.19,15.0,1.401,66.0,6.163,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-21,995.0,162.0,115.143,,,0.0,92.913,15.127,10.752,,,0.0,2.08,14.0,1.307,79.0,7.377,,,,,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-22,1120.0,125.0,123.857,1.0,1.0,0.143,104.585,11.672,11.566,0.093,0.093,0.013,1.97,16.0,1.494,97.0,9.058,29.041,2.712,120.169,11.221,,,,,,,,,,,,,,,,,,,79.63,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-23,1236.0,116.0,134.0,1.0,0.0,0.143,115.417,10.832,12.513,0.093,0.0,0.013,1.9,22.0,2.054,117.0,10.925,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-24,1394.0,158.0,142.571,3.0,2.0,0.429,130.171,14.754,13.313,0.28,0.187,0.04,1.86,26.0,2.428,135.0,12.606,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-25,1654.0,260.0,170.0,6.0,3.0,0.857,154.45,24.279,15.875,0.56,0.28,0.08,1.84,35.0,3.268,174.0,16.248,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-26,1925.0,271.0,175.857,9.0,3.0,1.286,179.756,25.306,16.421,0.84,0.28,0.12,1.79,37.0,3.455,205.0,19.143,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-27,2279.0,354.0,206.571,9.0,0.0,1.286,212.812,33.056,19.29,0.84,0.0,0.12,1.73,47.0,4.389,237.0,22.131,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-28,2631.0,352.0,233.714,11.0,2.0,1.571,245.682,32.87,21.824,1.027,0.187,0.147,1.64,56.0,5.229,271.0,25.306,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-29,2817.0,186.0,242.429,16.0,5.0,2.143,263.05,17.369,22.638,1.494,0.467,0.2,1.52,53.0,4.949,282.0,26.333,89.125,8.322,350.492,32.729,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-30,3001.0,184.0,252.143,23.0,7.0,3.143,280.232,17.182,23.545,2.148,0.654,0.293,1.44,66.0,6.163,294.0,27.454,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-03-31,3308.0,307.0,273.429,31.0,8.0,4.0,308.9,28.668,25.533,2.895,0.747,0.374,1.39,72.0,6.723,322.0,30.068,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-01,3508.0,200.0,264.857,39.0,8.0,4.714,327.575,18.676,24.732,3.642,0.747,0.44,1.32,74.0,6.91,345.0,32.216,,,,,,,,,,,,,,,,,,,,,,,82.41,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-02,3858.0,350.0,276.143,44.0,5.0,5.0,360.258,32.683,25.786,4.109,0.467,0.467,1.28,76.0,7.097,351.0,32.776,,,,,,,,,,,,,,,,,,,,,,,74.07,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-03,4091.0,233.0,258.857,53.0,9.0,6.286,382.016,21.757,24.172,4.949,0.84,0.587,1.22,86.0,8.031,375.0,35.017,,,,,,,,,,,,,,,,,,,,,,,74.07,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-04,4472.0,381.0,263.0,59.0,6.0,6.857,417.593,35.578,24.559,5.509,0.56,0.64,1.17,84.0,7.844,365.0,34.084,,,,,,,,,,,,,,,,,,,,,,,74.07,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-05,4587.0,115.0,252.857,67.0,8.0,7.286,428.332,10.739,23.612,6.256,0.747,0.68,1.09,81.0,7.564,370.0,34.55,128.18,11.969,517.727,48.345,,,,,,,,,,,,,,,,,,,74.07,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
CZE,Europe,Czechia,2020-04-06,4822.0,235.0,260.143,78.0,11.0,7.857,450.276,21.944,24.292,7.284,1.027,0.734,1.05,86.0,8.031,394.0,36.792,,,,,,,,,,,,,,,,,,,,,,,74.07,10708982.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
